Data da Venda,ID do Cliente,Produto,Categoria,Tipo de Pet,Quantidade,Preço Unitário,Valor Total
2022-08-09,C0122,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2022-08-10,C0330,Ração Premium,Ração,Cachorro,4,120.0,480.0
2022-08-10,C0043,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2022-08-10,C0396,Alpiste,Ração,Pássaro,3,10.0,30.0
2022-08-11,C0455,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-08-11,C0015,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2022-08-12,C0400,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-08-14,C0063,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-08-14,C0214,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-08-14,C0443,Alpiste,Ração,Pássaro,2,10.0,20.0
2022-08-14,C0327,Comedouro,Acessórios,Gato,1,20.0,20.0
2022-08-16,C0433,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-08-17,C0387,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2022-08-17,C0170,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2022-08-18,C0063,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2022-08-18,C0283,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-08-18,C0482,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-08-19,C0175,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-08-19,C0339,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-08-19,C0323,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-08-19,C0254,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2022-08-20,C0043,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2022-08-20,C0473,Coleira,Acessórios,Gato,4,35.0,140.0
2022-08-20,C0198,Ração Premium,Ração,Gato,4,120.0,480.0
2022-08-21,C0384,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2022-08-21,C0098,Ração Econômica,Ração,Gato,1,70.0,70.0
2022-08-21,C0381,Ração Premium,Ração,Cachorro,2,120.0,240.0
2022-08-21,C0329,Antipulgas,Remédio,Gato,3,65.0,195.0
2022-08-21,C0021,Coleira,Acessórios,Gato,1,35.0,35.0
2022-08-22,C0089,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-08-22,C0401,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-08-22,C0122,Comedouro,Acessórios,Gato,4,20.0,80.0
2022-08-22,C0496,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2022-08-23,C0021,Alpiste,Ração,Pássaro,3,10.0,30.0
2022-08-23,C0467,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-08-23,C0430,Ração Premium,Ração,Cachorro,2,120.0,240.0
2022-08-23,C0050,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2022-08-24,C0288,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-08-25,C0136,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-08-25,C0149,Comedouro,Acessórios,Gato,1,20.0,20.0
2022-08-25,C0397,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-08-26,C0185,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2022-08-26,C0134,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-08-27,C0326,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-08-27,C0445,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-08-27,C0125,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-08-29,C0142,Coleira,Acessórios,Gato,4,35.0,140.0
2022-08-29,C0306,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-08-31,C0259,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-08-31,C0030,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-09-01,C0232,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2022-09-02,C0190,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2022-09-02,C0082,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-09-02,C0410,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2022-09-02,C0055,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-09-02,C0065,Antipulgas,Remédio,Gato,2,65.0,130.0
2022-09-03,C0088,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2022-09-03,C0059,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-09-03,C0379,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2022-09-04,C0256,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-09-05,C0080,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2022-09-05,C0158,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-09-06,C0394,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-09-06,C0371,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-09-07,C0204,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-09-09,C0161,Ração Premium,Ração,Gato,4,120.0,480.0
2022-09-09,C0235,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-09-09,C0037,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2022-09-10,C0299,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-09-10,C0481,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2022-09-11,C0339,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-09-11,C0010,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-09-12,C0260,Coleira,Acessórios,Gato,3,35.0,105.0
2022-09-12,C0199,Ração Premium,Ração,Cachorro,3,120.0,360.0
2022-09-12,C0095,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-09-13,C0282,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-09-14,C0144,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2022-09-14,C0438,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2022-09-15,C0358,Antipulgas,Remédio,Gato,1,65.0,65.0
2022-09-15,C0286,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-09-15,C0230,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-09-16,C0309,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-09-16,C0343,Ração Econômica,Ração,Gato,1,70.0,70.0
2022-09-16,C0097,Coleira,Acessórios,Gato,2,35.0,70.0
2022-09-16,C0190,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2022-09-17,C0276,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-09-18,C0082,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-09-18,C0472,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-09-18,C0123,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-09-18,C0410,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2022-09-19,C0183,Alpiste,Ração,Pássaro,2,10.0,20.0
2022-09-19,C0177,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2022-09-20,C0357,Arranhador,Brinquedo,Gato,2,60.0,120.0
2022-09-21,C0393,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2022-09-21,C0274,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-09-21,C0375,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2022-09-21,C0307,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2022-09-21,C0348,Ração Econômica,Ração,Gato,1,70.0,70.0
2022-09-22,C0485,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-09-22,C0033,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-09-22,C0140,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-09-23,C0292,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-09-23,C0189,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-09-23,C0286,Ração Econômica,Ração,Gato,1,70.0,70.0
2022-09-24,C0284,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-09-24,C0349,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-09-24,C0201,Ração Econômica,Ração,Gato,2,70.0,140.0
2022-09-25,C0340,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2022-09-25,C0337,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-09-27,C0040,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-09-28,C0366,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2022-09-29,C0140,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-09-29,C0141,Coleira,Acessórios,Gato,2,35.0,70.0
2022-09-29,C0250,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2022-09-29,C0076,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2022-09-30,C0446,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-09-30,C0121,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-10-02,C0303,Coleira,Acessórios,Gato,3,35.0,105.0
2022-10-02,C0095,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-10-02,C0455,Ração Premium,Ração,Gato,2,120.0,240.0
2022-10-03,C0455,Alpiste,Ração,Pássaro,2,10.0,20.0
2022-10-03,C0416,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-10-04,C0254,Comedouro,Acessórios,Gato,2,20.0,40.0
2022-10-04,C0155,Antipulgas,Remédio,Gato,3,65.0,195.0
2022-10-05,C0399,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2022-10-05,C0182,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2022-10-05,C0425,Alpiste,Ração,Pássaro,4,10.0,40.0
2022-10-06,C0486,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-10-06,C0431,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-10-06,C0063,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-10-06,C0486,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-10-06,C0096,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-10-08,C0394,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-10-08,C0444,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-10-08,C0149,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-10-08,C0289,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2022-10-08,C0470,Arranhador,Brinquedo,Gato,2,60.0,120.0
2022-10-09,C0481,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-10-09,C0313,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-10-09,C0346,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2022-10-10,C0052,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-10-10,C0308,Comedouro,Acessórios,Gato,1,20.0,20.0
2022-10-11,C0163,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-10-12,C0250,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-10-12,C0384,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-10-13,C0406,Coleira,Acessórios,Cachorro,1,35.0,35.0
2022-10-13,C0026,Coleira,Acessórios,Gato,1,35.0,35.0
2022-10-13,C0129,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-10-13,C0499,Alpiste,Ração,Pássaro,3,10.0,30.0
2022-10-14,C0403,Coleira,Acessórios,Cachorro,1,35.0,35.0
2022-10-16,C0345,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-10-16,C0191,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-10-17,C0291,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2022-10-17,C0327,Antipulgas,Remédio,Gato,4,65.0,260.0
2022-10-17,C0294,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-10-18,C0238,Coleira,Acessórios,Gato,4,35.0,140.0
2022-10-18,C0007,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-10-18,C0122,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-10-19,C0262,Arranhador,Brinquedo,Gato,3,60.0,180.0
2022-10-19,C0100,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2022-10-20,C0080,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2022-10-20,C0030,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2022-10-20,C0395,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2022-10-20,C0496,Comedouro,Acessórios,Gato,4,20.0,80.0
2022-10-20,C0013,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-10-20,C0313,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-10-21,C0441,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2022-10-21,C0197,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2022-10-21,C0011,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-10-22,C0490,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-10-22,C0241,Ração Premium,Ração,Gato,1,120.0,120.0
2022-10-22,C0394,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2022-10-23,C0099,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-10-23,C0025,Ração Premium,Ração,Gato,4,120.0,480.0
2022-10-23,C0270,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2022-10-24,C0114,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2022-10-24,C0306,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-10-24,C0269,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-10-25,C0099,Arranhador,Brinquedo,Gato,2,60.0,120.0
2022-10-25,C0167,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-10-25,C0460,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2022-10-26,C0238,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-10-27,C0302,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2022-10-27,C0279,Comedouro,Acessórios,Gato,4,20.0,80.0
2022-10-27,C0105,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-10-28,C0385,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-10-29,C0023,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-10-29,C0407,Coleira,Acessórios,Cachorro,4,35.0,140.0
2022-10-29,C0270,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-10-29,C0372,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2022-10-29,C0137,Coleira,Acessórios,Cachorro,3,35.0,105.0
2022-10-30,C0198,Arranhador,Brinquedo,Gato,2,60.0,120.0
2022-10-31,C0223,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-10-31,C0388,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2022-10-31,C0353,Comedouro,Acessórios,Gato,1,20.0,20.0
2022-11-01,C0342,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2022-11-01,C0234,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-11-02,C0102,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-11-02,C0175,Arranhador,Brinquedo,Gato,2,60.0,120.0
2022-11-02,C0157,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-11-03,C0232,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-11-04,C0400,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-11-05,C0115,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-11-06,C0263,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2022-11-06,C0186,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-11-06,C0240,Ração Premium,Ração,Gato,3,120.0,360.0
2022-11-07,C0303,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-11-07,C0467,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-11-07,C0056,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-11-08,C0249,Coleira,Acessórios,Gato,2,35.0,70.0
2022-11-08,C0107,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-11-08,C0275,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-11-09,C0446,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2022-11-09,C0429,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-11-09,C0219,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2022-11-09,C0364,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2022-11-09,C0275,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-11-10,C0343,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-11-10,C0048,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-11-11,C0368,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-11-11,C0027,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-11-11,C0185,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-11-12,C0122,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2022-11-12,C0056,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-11-13,C0072,Ração Econômica,Ração,Gato,3,70.0,210.0
2022-11-14,C0365,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2022-11-14,C0474,Coleira,Acessórios,Cachorro,1,35.0,35.0
2022-11-14,C0285,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2022-11-14,C0492,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2022-11-15,C0042,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-11-15,C0136,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-11-15,C0265,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-11-15,C0329,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-11-15,C0048,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-11-16,C0429,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2022-11-17,C0232,Ração Econômica,Ração,Gato,2,70.0,140.0
2022-11-17,C0138,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-11-17,C0272,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2022-11-18,C0426,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2022-11-19,C0299,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-11-20,C0063,Coleira,Acessórios,Gato,3,35.0,105.0
2022-11-20,C0116,Ração Econômica,Ração,Gato,4,70.0,280.0
2022-11-21,C0107,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2022-11-22,C0053,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2022-11-22,C0411,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2022-11-23,C0090,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2022-11-23,C0034,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2022-11-23,C0044,Alpiste,Ração,Pássaro,4,10.0,40.0
2022-11-23,C0145,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-11-23,C0361,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-11-23,C0217,Coleira,Acessórios,Gato,1,35.0,35.0
2022-11-23,C0020,Ração Premium,Ração,Cachorro,1,120.0,120.0
2022-11-25,C0228,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2022-11-25,C0068,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-11-26,C0441,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-11-26,C0343,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2022-11-27,C0417,Coleira,Acessórios,Gato,3,35.0,105.0
2022-11-28,C0263,Alpiste,Ração,Pássaro,4,10.0,40.0
2022-11-29,C0007,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2022-11-29,C0470,Ração Econômica,Ração,Gato,3,70.0,210.0
2022-11-29,C0283,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-11-30,C0303,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2022-11-30,C0234,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-11-30,C0385,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-12-01,C0041,Alpiste,Ração,Pássaro,4,10.0,40.0
2022-12-02,C0445,Ração Premium,Ração,Gato,3,120.0,360.0
2022-12-02,C0415,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2022-12-02,C0221,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2022-12-03,C0015,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-12-03,C0364,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-12-03,C0186,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-12-03,C0225,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-12-03,C0096,Comedouro,Acessórios,Gato,4,20.0,80.0
2022-12-04,C0391,Ração Premium,Ração,Gato,3,120.0,360.0
2022-12-05,C0339,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-06,C0464,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2022-12-06,C0362,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-12-06,C0125,Ração Premium,Ração,Gato,2,120.0,240.0
2022-12-07,C0043,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-12-07,C0253,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-12-07,C0042,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2022-12-07,C0431,Alpiste,Ração,Pássaro,2,10.0,20.0
2022-12-09,C0079,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2022-12-09,C0349,Comedouro,Acessórios,Gato,4,20.0,80.0
2022-12-09,C0293,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-12-09,C0278,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-12-11,C0335,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2022-12-11,C0389,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-11,C0022,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-12-12,C0399,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2022-12-12,C0353,Antipulgas,Remédio,Gato,1,65.0,65.0
2022-12-12,C0360,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2022-12-13,C0027,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-12-14,C0437,Antipulgas,Remédio,Cachorro,2,65.0,130.0
2022-12-14,C0334,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-12-14,C0447,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-12-15,C0406,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-15,C0130,Comedouro,Acessórios,Gato,1,20.0,20.0
2022-12-15,C0233,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-17,C0447,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2022-12-17,C0158,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2022-12-17,C0373,Comedouro,Acessórios,Gato,3,20.0,60.0
2022-12-18,C0049,Ração Premium,Ração,Gato,3,120.0,360.0
2022-12-18,C0352,Comedouro,Acessórios,Gato,3,20.0,60.0
2022-12-18,C0356,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-12-19,C0353,Ração Premium,Ração,Cachorro,2,120.0,240.0
2022-12-19,C0375,Alpiste,Ração,Pássaro,2,10.0,20.0
2022-12-20,C0287,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-12-20,C0427,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2022-12-20,C0387,Coleira,Acessórios,Gato,2,35.0,70.0
2022-12-20,C0361,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2022-12-21,C0295,Alpiste,Ração,Pássaro,3,10.0,30.0
2022-12-21,C0258,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2022-12-21,C0360,Alpiste,Ração,Pássaro,3,10.0,30.0
2022-12-22,C0289,Arranhador,Brinquedo,Gato,4,60.0,240.0
2022-12-22,C0170,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2022-12-23,C0073,Antipulgas,Remédio,Gato,4,65.0,260.0
2022-12-23,C0067,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2022-12-24,C0412,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-24,C0062,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2022-12-25,C0478,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-12-25,C0409,Comedouro,Acessórios,Cachorro,1,20.0,20.0
2022-12-25,C0247,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2022-12-26,C0054,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2022-12-26,C0273,Coleira,Acessórios,Cachorro,2,35.0,70.0
2022-12-26,C0029,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-12-27,C0109,Arranhador,Brinquedo,Gato,1,60.0,60.0
2022-12-27,C0045,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2022-12-28,C0239,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2022-12-28,C0010,Antipulgas,Remédio,Gato,2,65.0,130.0
2022-12-28,C0389,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2022-12-29,C0054,Coleira,Acessórios,Gato,4,35.0,140.0
2022-12-29,C0476,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2022-12-29,C0341,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2022-12-30,C0315,Alpiste,Ração,Pássaro,1,10.0,10.0
2022-12-30,C0063,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2022-12-30,C0292,Ração Econômica,Ração,Gato,2,70.0,140.0
2023-01-01,C0160,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-01-01,C0059,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-01-01,C0452,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-01-02,C0333,Ração Econômica,Ração,Gato,2,70.0,140.0
2023-01-02,C0352,Alpiste,Ração,Pássaro,4,10.0,40.0
2023-01-02,C0110,Ração Econômica,Ração,Gato,1,70.0,70.0
2023-01-02,C0159,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2023-01-03,C0467,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2023-01-04,C0261,Coleira,Acessórios,Cachorro,3,35.0,105.0
2023-01-04,C0203,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-01-04,C0324,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2023-01-05,C0304,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2023-01-05,C0121,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2023-01-05,C0307,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2023-01-06,C0415,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2023-01-06,C0497,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2023-01-07,C0106,Ração Econômica,Ração,Gato,3,70.0,210.0
